HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> ./dev_hdd0/
LDR: ! /dev_hdd1/ -> ./dev_hdd1/
LDR: ! /dev_flash/ -> ./dev_flash/
LDR: ! /dev_usb000/ -> ./dev_usb000/
LDR: ! /dev_usb/ -> ./dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME//../
LDR: ! /host_root/ -> 
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME//USRDIR/
LDR: ! /dev_flash2/ -> ./dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME//USRDIR/
LDR: ! //dev_hdd0/ -> ./dev_hdd0/
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00826-[Nier]/PS3_GAME//USRDIR/
LDR: !  
MEM: ! Initing memory: m_base_addr = 0x1e3cd60000
MEM: ! Memory initialized.
LDR: ! Function 'cellSurMixerGetAANHandle' hooked (addr=0x89df20)
LDR: ! Function 'cellSurMixerSetNotifyCallback' hooked (addr=0x89df58)
LDR: ! Function 'cellSurMixerRemoveNotifyCallback' hooked (addr=0x89dfec)
LDR: ! Function 'cellSurMixerSurBusAddData' hooked (addr=0x89e07c)
LDR: ! Function 'cellSurMixerGetCurrentBlockTag' hooked (addr=0x89e12c)
LDR: ! Function 'cellSurMixerChStripGetAANPortNo' hooked (addr=0x89e988)
LDR: ! Function 'cellSurMixerBeep' hooked (addr=0x89e9c4)
LDR: ! Function 'cellSurMixerChStripSetParameter' hooked (addr=0x89eda0)
LDR: ! Function 'cellSurMixerPause' hooked (addr=0x89f054)
LDR: ! Function 'cellSurMixerGetTimestamp' hooked (addr=0x8a066c)
LDR: ! Function 'cellSurMixerSetParameter' hooked (addr=0x8a06d4)
LDR: ! Function 'cellSurMixerStart' hooked (addr=0x8a07a4)
LDR: ! Function 'cellSurMixerFinalize' hooked (addr=0x8a0aac)
LDR: ! Function 'cellSurMixerCreate' hooked (addr=0x8a1370)
LDR: S Function group [surmixer] successfully hooked
HLE: W {PPU[1] Thread (CPUThread)[0x04b6f010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_FS)
HLE: W {PPU[1] Thread (CPUThread)[0x04b6f010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_GAME)
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 41
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 42
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 43
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(43)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=43): id = 44
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 45
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 46
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 47
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(47)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=47): id = 48
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 49
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 50
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 51
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(51)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=51): id = 52
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 53
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 54
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 55
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(55)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=55): id = 56
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 57
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 58
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 59
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(59)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=59): id = 60
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 61
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 62
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 63
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(63)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=63): id = 64
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 65
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 66
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 67
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 68
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 69
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 70
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 71
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 72
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 73
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 74
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 75
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 76
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(76)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=76): id = 77
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriThread] (flags=0x1, entry=0x11bffc8): id = 78
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 79
HLE: W {PPU[1] Thread (CPUThread)[0x04b71040]} cellGame warning: cellGameBootCheck(type_addr=0xd0010810, attributes_addr=0xd0010814, size_addr=0xd0010818, dirName_addr=0xd0010838)
HLE: W {PPU[1] Thread (CPUThread)[0x04b71004]} cellGame warning: cellGameGetParamString(id=0, buf_addr=0xd0010858, bufsize=128)
HLE: W {PPU[1] Thread (CPUThread)[0x04b71004]} cellGame warning: cellGameGetParamString(id=100, buf_addr=0xd0010828, bufsize=16)
HLE: W {PPU[1] Thread (CPUThread)[0x04b7101c]} cellGame warning: cellGameContentPermit(contentInfoPath_addr=0xd00108d8, usrdirPath_addr=0xd0010958)
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CtDev] (flags=0x0, entry=0x11b89f8): id = 80
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [FileMan] (flags=0x0, entry=0x11b89f8): id = 81
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CContentMan] (flags=0x0, entry=0x11b89f8): id = 82
HLE: W {PPU[1] Thread (CPUThread)[0x04b71034]} cellGame warning: cellGameDataCheck(type=0x3, dirName_addr=0x11ec038, size_addr=0xd00105f0)
HLE: W {PPU[1] Thread (CPUThread)[0x04b71034]} cellGame warning: cellGameDataCheck(): '/dev_hdd0/game/BLES00826DATA' directory not found
HLE: W {PPU[1] Thread (CPUThread)[0x04b7101c]} cellGame warning: cellGameContentPermit(contentInfoPath_addr=0xd0010680, usrdirPath_addr=0xd0010600)
HLE: W {PPU[1] Thread (CPUThread)[0x04b7101c]} cellGame warning: cellGameContentPermit(): CELL_GAME_ERROR_FAILURE (no permission given)
HLE: W {PPU[1] Thread (CPUThread)[0x010da04c]} sys_fs warning: cellFsStat(path="/dev_bdvd/PS3_GAME/USRDIR/MEDIA/STABLE.SDAT", sb_addr: 0xd00100e0)
HLE: W {PPU[53] Thread (CriThread)[0x010da07c]} sys_fs warning: cellFsSdataOpen(path="/dev_bdvd/PS3_GAME/USRDIR/MEDIA/STABLE.SDAT", flags=0x0, fd_addr=0x304000b0, arg_addr=0x0, size=0x0) -> cellFsOpen()
HLE: ! {PPU[53] Thread (CriThread)[0x010da07c]} "/dev_bdvd/PS3_GAME/USRDIR/MEDIA/STABLE.SDAT" opened: fd = 83
HLE: W {PPU[53] Thread (CriThread)[0x010da010]} sys_fs warning: cellFsClose(fd=83)
HLE: W {PPU[53] Thread (CriThread)[0x010da07c]} sys_fs warning: cellFsSdataOpen(path="/dev_bdvd/PS3_GAME/USRDIR/MEDIA/STABLE.SDAT", flags=0x0, fd_addr=0x304000b0, arg_addr=0x0, size=0x0) -> cellFsOpen()
HLE: ! {PPU[53] Thread (CriThread)[0x010da07c]} "/dev_bdvd/PS3_GAME/USRDIR/MEDIA/STABLE.SDAT" opened: fd = 84
HLE: W {PPU[53] Thread (CriThread)[0x010da010]} sys_fs warning: cellFsClose(fd=84)
HLE: W {PPU[1] Thread (CPUThread)[0x00729e04]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 85
HLE: W {PPU[1] Thread (CPUThread)[0x0073d0e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 86
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa32d8, attr_addr=0xd00108a0, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 87
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa32dc, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 88
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=88, equeue_id=87)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa32e4, attr_addr=0xd00108a0, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 89
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa32e8, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 90
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=90, equeue_id=89)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa32f0, attr_addr=0xd00108a0, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 91
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa32f4, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 92
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=92, equeue_id=91)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa32fc, attr_addr=0xd00108a0, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 93
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa3300, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 94
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=94, equeue_id=93)
HLE: W {PPU[1] Thread (CPUThread)[0x04b6f010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_RESC)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc010]} cellGcmSys warning: cellGcmInit(context_addr=0x4b0fa30,cmdSize=0x300000,ioSize=0x7400000,ioAddress=0x30600000)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc010]} cellGcmSys warning: *** local memory(addr=0xc0000000, size=0xf900000)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc010]} cellGcmSys warning: cellGcmInit(): 256MB io address space used
HLE: W {PPU[1] Thread (CPUThread)[0x010dc010]} cellGcmSys warning: cellGcmMapEaIoAddress(ea=0x30600000, io=0x0, size=0x7400000)
RSX: ! {RSXThread} RSX thread started
HLE: W {PPU[1] Thread (CPUThread)[0x04b75010]} cellSysutil warning: cellVideoOutConfigure(videoOut=0, config_addr=0xd0010848, option_addr=0x0, waitForEvent=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc034]} cellGcmSys warning: cellGcmSetFlipMode(mode=2)
HLE: W {PPU[1] Thread (CPUThread)[0x04b750a0]} cellSysutil warning: cellSysutilRegisterCallback(slot=0, func_addr=0x11b9528, userdata=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc070]} cellGcmSys warning: cellGcmMapMainMemory(ea=0x30900000,size=0x700000,offset_addr=0xd0010740)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=1, location=0, offset=44367872, size=3801088, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=1)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=2, location=0, offset=40501248, size=3801088, pitch=5120, comp=10, base=0, bank=1)
HLE: E {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (10)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=2)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0b8]} cellGcmSys warning: cellGcmBindZcull(index=0)
HLE: W {PPU[1] Thread (CPUThread)[0x04b6904c]} cellResc warning: cellRescInit(initConfig_addr=0xd0010610)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69034]} cellResc warning: cellRescSetDisplayMode(displayMode=4)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69034]} cellSysutil warning: cellVideoOutConfigure(videoOut=0, config_addr=0x30016000, option_addr=0x0, waitForEvent=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69034]} cellGcmSys warning: cellGcmSetFlipMode(mode=2)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69058]} cellResc warning: cellRescGetBufferSize(colorBuffers_addr=0xd00105d8, vertexArray_addr=0xd00105d4, fragmentShader_addr=0xd00105d0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=0, location=0, offset=32571392, size=7864320, pitch=5120, comp=0, base=497, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69070]} cellResc warning: cellRescSetBufferAddress(colorBuffers_addr=0xc1f10000, vertexArray_addr=0xc1f06780, fragmentShader_addr=0xc1f06400)
HLE: W {PPU[1] Thread (CPUThread)[0x04b69088]} cellResc warning: cellRescCreateInterlaceTable(ea_addr=0xc1f06180, depth = 1, length = 32)
HLE: E {PPU[1] Thread (CPUThread)[0x04b69088]} cellResc error: cellRescCreateInterlaceTable : CELL_RESC_ERROR_NOT_INITIALIZED
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [cgl::Thread] (flags=0x0, entry=0x11b89f8): id = 95
HLE: W {PPU[1] Thread (CPUThread)[0x04b6f010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_FS)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=3, location=0, offset=28704768, size=3801088, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=3)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=4, location=0, offset=24838144, size=3801088, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=4)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=5, location=0, offset=23265280, size=65536, pitch=512, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=5)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=6, location=0, offset=19005440, size=4194304, pitch=4096, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=6)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=7, location=0, offset=14745600, size=4194304, pitch=4096, comp=10, base=0, bank=1)
HLE: E {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (10)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=7)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0b8]} cellGcmSys warning: cellGcmBindZcull(index=1)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=8, location=0, offset=13697024, size=983040, pitch=2560, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=8)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys warning: cellGcmSetTileInfo(index=9, location=0, offset=12648448, size=983040, pitch=2560, comp=10, base=0, bank=1)
HLE: E {PPU[1] Thread (CPUThread)[0x010dc088]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (10)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0ac]} cellGcmSys warning: cellGcmBindTile(index=9)
HLE: W {PPU[1] Thread (CPUThread)[0x010dc0b8]} cellGcmSys warning: cellGcmBindZcull(index=2)
HLE: W {PPU[1] Thread (CPUThread)[0x00742580]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 96
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa2dbc, attr_addr=0xd0010890, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 97
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa2dc0, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 98
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=98, equeue_id=97)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa2dc8, attr_addr=0xd0010890, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 99
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa2dcc, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 100
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=100, equeue_id=99)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: sys_event_queue_create(equeue_id_addr=0x4aa2dd4, attr_addr=0xd0010890, event_queue_key=0x0, size=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008f41dc]} sys_event warning: *** event_queue created [noname] (protocol=0x2, type=0x1): id = 101
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: sys_event_port_create(eport_id_addr=0x4aa2dd8, port_type=0x1, name=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008f422c]} sys_event warning: *** sys_event_port created: id = 102
HLE: W {PPU[1] Thread (CPUThread)[0x008f4274]} sys_event warning: sys_event_port_connect_local(eport_id=102, equeue_id=101)
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [volume_clip] (flags=0x0, entry=0x11b89f8): id = 103
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [cglu_render] (flags=0x0, entry=0x11b89f8): id = 104
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [Func Thread] (flags=0x0, entry=0x11b89f8): id = 105
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [Func Thread] (flags=0x0, entry=0x11b89f8): id = 106
HLE: W {PPU[1] Thread (CPUThread)[0x04b75058]} cellSysutil warning: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_LANG
HLE: W {PPU[1] Thread (CPUThread)[0x010de004]} sys_io warning: cellPadInit(max_connect=7)
HLE: W {PPU[1] Thread (CPUThread)[0x04b6b070]} cellSpurs warning: _cellSpursAttributeInitialize(attr_addr=0xd00107b8, nSpus=2, spuPriority=3211264, ppuPriority=1, exitIfNoWork=100)
HLE: W {PPU[1] Thread (CPUThread)[0x04b6b088]} cellSpurs warning: cellSpursInitializeWithAttribute(spurs_addr=0x1750f80, spurs_addr=0xd00107b8)
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 107
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 108
HLE: W {PPU[1] Thread (CPUThread)[0x007ea8e4]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=true): id = 109
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition on recursive mutex(109)
HLE: W {PPU[1] Thread (CPUThread)[0x007ea918]} sys_cond warning: *** condition created [] (mutex_id=109): id = 110
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriSr_ProcessServer] (flags=0x1, entry=0x11bffc8): id = 111
PPU: ! {PPU[1] Thread (CPUThread)[0x04b6701c]} *** New PPU Thread [CriSr_SignalingServer] (flags=0x1, entry=0x11bffc8): id = 112
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b028]} cellSpurs TODO: _cellSpursTasksetAttributeInitialize
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b04c]} cellSpurs TODO: cellSpursTasksetAttributeSetName
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b0a0]} cellSpurs TODO: cellSpursCreateTasksetWithAttribute
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b01c]} cellSpurs TODO: _cellSpursQueueInitialize
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b0c4]} cellSpurs TODO: cellSpursQueueAttachLv2EventQueue
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b01c]} cellSpurs TODO: _cellSpursQueueInitialize
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b0c4]} cellSpurs TODO: cellSpursQueueAttachLv2EventQueue
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b094]} cellSpurs TODO: cellSpursTaskAttributeInitialize
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b034]} cellSpurs TODO: cellSpursCreateTaskWithAttribute
HLE: E {PPU[1] Thread (CPUThread)[0x04b6b058]} cellSpurs TODO: cellSpursQueuePopBody
HLE: W {PPU[1] Thread (CPUThread)[0x04b67034]} sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 113
HLE: W {PPU[1] Thread (CPUThread)[0x04b750c4]} cellSysutil warning: cellAudioOutGetSoundAvailability(audioOut=0, type=0, fs=0x4, option=0)
