HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> D:\Emulateurs\Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:\Emulateurs\Rpcs3/dev_hdd1/
LDR: ! /dev_flash/ -> D:\Emulateurs\Rpcs3/dev_flash/
LDR: ! /dev_usb000/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /dev_usb/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//../
LDR: ! /host_root/ -> 
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /dev_flash2/ -> D:\Emulateurs\Rpcs3/dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: !  
MEM: ! Initing memory...
MEM: ! Memory initialized.
LDR: ! Function 'cellAANConnect' hooked (addr=0x6d93f0)
LDR: ! Function 'cellAANDisconnect' hooked (addr=0x6d9488)
LDR: ! Function 'cellAANAddData' hooked (addr=0x6d9520)
LDR: ! Function 'cellSurMixerGetAANHandle' hooked (addr=0x6d966c)
LDR: ! Function 'cellSurMixerSetNotifyCallback' hooked (addr=0x6d96a4)
LDR: ! Function 'cellSurMixerRemoveNotifyCallback' hooked (addr=0x6d9738)
LDR: ! Function 'cellSurMixerSurBusAddData' hooked (addr=0x6d97c8)
LDR: ! Function 'cellSurMixerGetCurrentBlockTag' hooked (addr=0x6d9878)
LDR: ! Function 'cellSurMixerChStripGetAANPortNo' hooked (addr=0x6da0d4)
LDR: ! Function 'cellSurMixerBeep' hooked (addr=0x6da110)
LDR: ! Function 'cellSurMixerChStripSetParameter' hooked (addr=0x6da4ec)
LDR: ! Function 'cellSurMixerPause' hooked (addr=0x6da7a0)
LDR: ! Function 'cellSurMixerGetTimestamp' hooked (addr=0x6dbdb8)
LDR: ! Function 'cellSurMixerSetParameter' hooked (addr=0x6dbe20)
LDR: ! Function 'cellSurMixerStart' hooked (addr=0x6dbef0)
LDR: ! Function 'cellSurMixerFinalize' hooked (addr=0x6dc1f8)
LDR: ! Function 'cellSurMixerCreate' hooked (addr=0x6dcabc)
LDR: S Function group [surmxAAN] successfully hooked
LDR: S Function group [surmixer] successfully hooked
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 69
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 70
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 71
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 72
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 73
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 74
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 75
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_GCM_SYS)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_IO)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_FS)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_AUDIO)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_NET)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_NETCTL)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_NP2)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_BGDL)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_JPGDEC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_PNGDEC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_RESC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_SAVEDATA)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_NP_TROPHY)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_GAME)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_USBD)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_SCREENSHOT)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_NP_TUS)
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [ThreadGameContentCheck] (flags=0x0, entry=0xa29458): id = 76
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e7504c]cellGame warning: cellGameBootCheck(type_addr=0xd0020720, attributes_addr=0x30102d80, size_addr=0xd0020724, dirName_addr=0x30101d7c)
HLE: W PPU[1] Thread (CPUThread)[0x00e73094]cellSysutil warning: cellSysutilRegisterCallback(slot=0, func_addr=0xa293c0, userdata=0x0)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_NP)
HLE: E PPU[76] Thread (ThreadGameContentCheck)[0x009ee028]sceNp error: Unimplemented function: sceNpDrmVerifyUpgradeLicense2
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e71004]cellSysmodule warning: cellSysmoduleUnloadModule(CELL_SYSMODULE_SYSUTIL_NP)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e75034]cellGame warning: cellGameGetParamInt(id=102, value_addr=0x30102d7c)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e75034]cellGame warning: cellGameGetParamInt(id=104, value_addr=0x30102d84)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e75034]cellGame warning: cellGameGetParamInt(id=103, value_addr=0x30102d88)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e75004]cellGame warning: cellGameGetParamString(id=0, buf_addr=0x30102d90, bufsize=512)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e7501c]cellGame warning: cellGameContentPermit(contentInfoPath_addr=0x3010217c, usrdirPath_addr=0x3010237c)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f028]"/dev_hdd0/game/NPEB00445/USRDIR//data.pak" opened: fd = 77
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f004]sys_fs warning: cellFsClose(fd=77)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f028]"/dev_hdd0/game/NPEB00445/ICON0.PNG" opened: fd = 78
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f004]sys_fs warning: cellFsClose(fd=78)
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f028]"/dev_hdd0/game/NPEB00445/USRDIR//filesize.dat" opened: fd = 79
HLE: W PPU[76] Thread (ThreadGameContentCheck)[0x00e6f004]sys_fs warning: cellFsClose(fd=79)
HLE: W PPU[1] Thread (CPUThread)[0x00e73004]cellSysutil warning: cellSysutilUnregisterCallback(slot=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b088]cellSpurs warning: _cellSpursAttributeInitialize(attr_addr=0x30103018, nSpus=2, spuPriority=3342336, ppuPriority=4, exitIfNoWork=250)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b004]cellSpurs warning: cellSpursAttributeSetNamePrefix(attr_addr=0x30103018, prefix_addr=0x9514c8, size=0x4)
HLE: W PPU[1] Thread (CPUThread)[0x001dff20]memory warning: sys_memory_container_create(cid_addr=0x30103218, yield_size=0x100000)
HLE: W PPU[1] Thread (CPUThread)[0x001dff20]memory warning: *** memory_container created(addr=0x3f000000): id = 80
HLE: W PPU[1] Thread (CPUThread)[0x00e6b070]cellSpurs warning: cellSpursAttributeSetMemoryContainerForSpuThread(attr_addr=0x30103018, container=0x50)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b0ac]cellSpurs warning: cellSpursInitializeWithAttribute(spurs_addr=0x30103300, spurs_addr=0x30103018)
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 81
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x301045d0, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 82
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x301045dc, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 83
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x301045e8, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 84
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x301045f4, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 85
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104600, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 86
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010460c, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 87
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104618, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 88
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104624, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 89
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104630, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 90
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010463c, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 91
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104648, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 92
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104654, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 93
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x30104660, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 94
HLE: W PPU[1] Thread (CPUThread)[0x0067fde0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010466c, attr_addr=0xd0010760, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x0067fde0]*** semaphore created [] (protocol=0x2): id = 95
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [] (flags=0x0, entry=0xa1b8f0): id = 96
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 97
HLE: W PPU[1] Thread (CPUThread)[0x00e6f088]sys_fs warning: cellFsSdataOpen(path="/dev_hdd0/game/NPEB00445/USRDIR/sdata.sdat", flags=0x0, fd_addr=0x30a057a8, arg_addr=0x0, size=0x0) -> cellFsOpen()
HLE: W PPU[1] Thread (CPUThread)[0x00e6f088]"/dev_hdd0/game/NPEB00445/USRDIR/sdata.sdat" opened: fd = 98
HLE: W PPU[1] Thread (CPUThread)[0x00e6f004]sys_fs warning: cellFsClose(fd=98)
HLE: W PPU[1] Thread (CPUThread)[0x00eab124]sys_lwmutex warning: sys_lwmutex_destroy(lwmutex_addr=0x30a05790)
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 99
HLE: W PPU[1] Thread (CPUThread)[0x00e6f028]"/dev_hdd0/game/NPEB00445/USRDIR/data.pak" opened: fd = 100
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 101
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 102
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 103
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 104
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 105
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 106
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 107
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 108
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 109
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 110
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 111
HLE: W PPU[1] Thread (CPUThread)[0x00e83010]cellGcmSys warning: cellGcmInit(context_addr=0xd85b60,cmdSize=0x10000,ioSize=0x200000,ioAddress=0x30c00000)
HLE: W PPU[1] Thread (CPUThread)[0x00e83010]cellGcmSys warning: *** local memory(addr=0xc0000000, size=0xf900000)
HLE: W PPU[1] Thread (CPUThread)[0x00e83010]cellGcmSys warning: cellGcmInit(): 256MB io address space used
HLE: W PPU[1] Thread (CPUThread)[0x00e83010]cellGcmSys warning: cellGcmMapEaIoAddress(ea=0x30c00000, io=0x0, size=0x200000)
RSX: ! RSXThreadRSX thread started
HLE: W PPU[1] Thread (CPUThread)[0x00e83004]cellGcmSys warning: cellGcmGetTiledPitchSize(size=7680)
HLE: W PPU[1] Thread (CPUThread)[0x00e730ac]cellSysutil warning: cellVideoOutGetResolutionAvailability(videoOut=0, resolutionId=0x1, option_addr=0x0, aspect=0x0, option=0x7adfda00)
HLE: W PPU[1] Thread (CPUThread)[0x00e730ac]cellSysutil warning: cellVideoOutGetResolutionAvailability(videoOut=0, resolutionId=0x1, option_addr=0x0, aspect=0x0, option=0x7adfd580)
HLE: W PPU[1] Thread (CPUThread)[0x00e73028]cellSysutil warning: cellVideoOutGetDeviceInfo(videoOut=0, deviceIndex=0, info_addr=0xd0010384)
HLE: W PPU[1] Thread (CPUThread)[0x00e83004]cellGcmSys warning: cellGcmGetTiledPitchSize(size=7680)
HLE: W PPU[1] Thread (CPUThread)[0x00e73010]cellSysutil warning: cellVideoOutConfigure(videoOut=0, config_addr=0xd0010348, option_addr=0x0, waitForEvent=0x0)
TTY: ===============================================================
TTY: Output Resolution:	(2) 1920x1080
TTY: Render Buffer:		1920x1080
TTY: Aspect:				Widescreen
TTY: Using libresc:		No
TTY: Scan Mode:			Interlaced
TTY: Remote Render:		No
TTY: Refresh Rate:		50
TTY: ===============================================================
HLE: W PPU[1] Thread (CPUThread)[0x00e83094]cellGcmSys warning: cellGcmSetFlipHandler(handler_addr=10697000)
HLE: W PPU[1] Thread (CPUThread)[0x00e83004]cellGcmSys warning: cellGcmGetTiledPitchSize(size=7680)
HLE: W PPU[1] Thread (CPUThread)[0x00e83004]cellGcmSys warning: cellGcmGetTiledPitchSize(size=7680)
HLE: W PPU[1] Thread (CPUThread)[0x00e83004]cellGcmSys warning: cellGcmGetTiledPitchSize(size=7680)
HLE: W PPU[1] Thread (CPUThread)[0x00e830d0]cellGcmSys warning: cellGcmSetTileInfo(index=0, location=0, offset=0, size=8388608, pitch=7680, comp=0, base=0, bank=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e83040]cellGcmSys warning: cellGcmBindTile(index=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e830d0]cellGcmSys warning: cellGcmSetTileInfo(index=1, location=0, offset=8388608, size=8388608, pitch=7680, comp=0, base=0, bank=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e83040]cellGcmSys warning: cellGcmBindTile(index=1)
HLE: W PPU[1] Thread (CPUThread)[0x00e830d0]cellGcmSys warning: cellGcmSetTileInfo(index=2, location=0, offset=16777216, size=8388608, pitch=7680, comp=9, base=0, bank=0)
HLE: E PPU[1] Thread (CPUThread)[0x00e830d0]cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (9)
HLE: W PPU[1] Thread (CPUThread)[0x00e83040]cellGcmSys warning: cellGcmBindTile(index=2)
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [RenderPTask] (flags=0x0, entry=0xa2a4b0): id = 112
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 113
HLE: W PPU[1] Thread (CPUThread)[0x00e73094]cellSysutil warning: cellSysutilRegisterCallback(slot=0, func_addr=0xa2fb20, userdata=0x0)
HLE: W PPU[1] Thread (CPUThread)[0x0025edd8]sys_event warning: sys_event_queue_create(equeue_id_addr=0x30a647f0, attr_addr=0xd00107b0, event_queue_key=0x72110700, size=64)
HLE: W PPU[1] Thread (CPUThread)[0x0025edd8]sys_event warning: *** event_queue created [] (protocol=0x1, type=0x1): id = 114
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 115
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 116
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 117
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 118
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 119
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 120
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 121
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 122
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 123
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 124
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 125
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 126
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 127
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 128
HLE: W PPU[1] Thread (CPUThread)[0x00e7310c]cellSysutil warning: cellSysutilGetSystemParamString: CELL_SYSUTIL_SYSTEMPARAM_ID_CURRENT_USERNAME
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 129
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 130
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 131
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 132
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_RTC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_MIC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_CELPENC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_ADEC_CELP)
HLE: W PPU[1] Thread (CPUThread)[0x005fa430]sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 133
HLE: W PPU[1] Thread (CPUThread)[0x005fa430]sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 134
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [NetLib Idle] (flags=0x0, entry=0xa50078): id = 135
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [SocketRecv] (flags=0x0, entry=0xa50168): id = 136
HLE: W PPU[1] Thread (CPUThread)[0x00e7d004]sys_net warning: sys_net_initialize_network_ex(param_addr=0xd000fef8)
HLE: W PPU[1] Thread (CPUThread)[0x005fa430]sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 137
HLE: W PPU[1] Thread (CPUThread)[0x00e73094]cellSysutil warning: cellSysutilRegisterCallback(slot=1, func_addr=0xa40eb8, userdata=0x0)
HLE: W PPU[1] Thread (CPUThread)[0x005fa430]sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 138
HLE: E PPU[1] Thread (CPUThread)[0x009ee04c]TODO: sceNpManagerGetNpId
HLE: E PPU[1] Thread (CPUThread)[0x009ee088]TODO: sceNpBasicRegisterContextSensitiveHandler
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [invitation_count] (flags=0x0, entry=0xa414f8): id = 139
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [TrophyInitThread] (flags=0x0, entry=0xa2fd80): id = 140
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89070]sceNpTrophy warning: sceNpTrophyCreateContext(context_addr=0x30a77630, commID_addr=0x30a77839, commSign_addr=0x30a77845, options=0x0)
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89010]sceNpTrophy warning: sceNpTrophyCreateHandle(handle_addr=0x30a77634)
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e8901c]sceNpTrophy warning: sceNpTrophyGetRequiredDiskSpace(context=0, handle=0, reqspace_addr=0xd0080458, options=0x0)
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e6f040]sys_fs warning: cellFsGetFreeSize(path="/dev_hdd0", block_size_addr=0xd0080450, block_count_addr=0xd0080460)
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]sceNpTrophy warning: sceNpTrophyRegisterContext(context=0, handle=0, statusCb_addr=0xa2fcf8, arg_addr=0x0, options=0x0)
